time_s,ai_v,di,potentiometer,proximity,switch,limit_ok
1.76,-5.5845301543498485,1,0.2207734922825076,0,1,False
1.77,-6.031671954535815,1,0.19841640227320925,0,1,False
1.78,-5.308968081067019,1,0.23455159594664904,0,1,False
1.79,-5.756774220807445,1,0.21216128895962774,0,1,False
1.8,-5.797101135560019,1,0.21014494322199906,0,1,False
1.81,-5.221528984800249,1,0.23892355075998756,0,1,False
1.82,-4.890884135138722,1,0.2554557932430639,0,1,False
1.83,-4.3333495370309985,1,0.2833325231484501,0,1,False
1.84,-4.37424774635577,1,0.28128761268221153,0,1,False
1.85,-3.773215677823032,1,0.3113392161088484,0,1,True
1.86,-3.3708659085730948,1,0.3314567045713453,0,1,True
1.87,-3.5022584532734187,1,0.3248870773363291,0,1,True
1.88,-3.2588887062080794,1,0.337055564689596,0,1,True
1.89,-3.372861937785796,1,0.3313569031107102,0,1,True
1.9,-2.185060414877513,1,0.39074697925612434,0,1,True
1.91,-2.82793890943763,1,0.35860305452811847,0,1,True
1.92,-2.746606103977951,1,0.36266969480110245,0,1,True
1.93,-1.7228281134629637,1,0.41385859432685185,0,1,True
1.94,-1.4690329474442947,1,0.4265483526277853,0,1,True
1.95,-1.707263190218272,1,0.4146368404890864,0,1,True
1.96,-0.5518168847806612,1,0.4724091557609669,0,1,True
1.97,-1.3086731015935533,1,0.4345663449203223,0,1,True
1.98,-0.3823840925781894,1,0.4808807953710906,0,1,True
1.99,-0.12499352360374033,1,0.493750323819813,0,1,True
2.0,-0.12947482188948142,0,0.4935262589055259,0,0,True
2.01,0.5620205461908532,1,0.5281010273095427,1,0,True
2.02,0.5768911151468943,1,0.5288445557573447,1,0,True
2.03,0.4299024946021588,1,0.521495124730108,1,0,True
2.04,1.1622041963491552,1,0.5581102098174577,1,0,True
2.05,1.5025307071124525,1,0.5751265353556226,1,0,True
2.06,2.2288600028033363,1,0.6114430001401668,1,0,True
2.07,2.285486628782478,1,0.6142743314391239,1,0,True
2.08,2.0331880271274687,1,0.6016594013563734,1,0,True
2.09,1.9508209829684058,1,0.5975410491484203,1,0,True
2.1,2.31646022947255,1,0.6158230114736275,1,0,True
2.11,3.2751359365446864,1,0.6637567968272343,1,0,True
2.12,3.0750296648981905,1,0.6537514832449095,1,0,True
2.13,3.8228278406865788,1,0.6911413920343289,1,0,True
2.14,3.3013273597559882,1,0.6650663679877994,1,0,True
2.15,3.9503026705753364,1,0.6975151335287668,1,0,True
2.16,4.597410490446648,1,0.7298705245223325,1,0,False
2.17,4.8128056662960645,1,0.7406402833148032,1,0,False
2.18,5.0466300883754425,1,0.7523315044187722,1,0,False
2.19,4.789002321009721,1,0.739450116050486,1,0,False
2.2,5.829466389135733,1,0.7914733194567866,1,0,False
2.21,5.5045617678401895,1,0.7752280883920095,1,0,False
2.22,6.078687698734475,1,0.8039343849367239,1,0,False
2.23,5.382795004328265,1,0.7691397502164132,1,0,False
2.24,6.636118202186884,1,0.8318059101093442,1,0,False
2.25,5.806161287880121,1,0.790308064394006,1,0,False
2.26,6.758685822594975,1,0.8379342911297488,1,0,False
2.27,7.125554101412734,1,0.8562777050706367,1,0,False
2.28,6.340905377344082,1,0.8170452688672041,1,0,False
2.29,7.239905557314744,1,0.8619952778657372,1,0,False
2.3,6.8248177761796605,1,0.8412408888089831,1,0,False
2.31,7.734902298165519,1,0.8867451149082759,1,0,False
2.32,8.192545840721516,1,0.9096272920360757,1,0,False
2.33,7.487179630063723,1,0.874358981503186,1,0,False
2.34,8.288013086614825,1,0.9144006543307412,1,0,False
2.35,8.365964343673408,1,0.9182982171836704,1,0,False
2.36,8.676034758773362,1,0.933801737938668,1,0,False
2.37,8.029069803478327,1,0.9014534901739164,1,0,False
2.38,8.588003482908935,1,0.9294001741454467,1,0,False
2.39,8.234174354117867,1,0.9117087177058935,1,0,False
2.4,9.019532170020826,1,0.9509766085010412,1,0,False
2.41,8.209690078592525,1,0.9104845039296261,1,0,False
2.42,9.12966530189544,1,0.956483265094772,1,0,False
2.43,8.383634992477043,1,0.9191817496238521,1,0,False
2.44,8.746331568265672,1,0.9373165784132838,1,0,False
2.45,8.891758709260264,1,0.9445879354630133,1,0,False
2.46,9.306497560250948,1,0.9653248780125473,1,0,False
2.47,8.698833503136216,1,0.9349416751568107,1,0,False
2.48,9.576160358359349,1,0.9788080179179675,1,0,False
2.49,8.943513724931089,1,0.9471756862465543,1,0,False
2.5,9.157785132788185,1,0.9578892566394093,1,0,False
2.51,8.64046773760526,1,0.932023386880263,1,0,False
2.52,8.718720644949489,1,0.9359360322474745,1,0,False
2.53,8.555773050658068,1,0.9277886525329034,1,0,False
2.54,8.996265042484334,1,0.9498132521242166,1,0,False
2.55,8.94119749444995,1,0.9470598747224976,1,0,False
2.56,9.037591661505315,1,0.9518795830752659,1,0,False
2.57,9.34633366094652,1,0.967316683047326,1,0,False
2.58,8.573039229915814,1,0.9286519614957907,1,0,False
2.59,9.114958676654355,1,0.9557479338327177,1,0,False
2.6,8.586447218484839,1,0.9293223609242419,1,0,False
2.61,8.278673275258907,1,0.9139336637629454,1,0,False
2.62,8.565816409618899,1,0.9282908204809448,1,0,False
2.63,8.479349991473057,1,0.9239674995736529,1,0,False
2.64,8.02049757508702,1,0.901024878754351,1,0,False
2.65,7.945218534110395,1,0.8972609267055198,1,0,False
2.66,7.911660826280648,1,0.8955830413140324,1,0,False
2.67,7.4464017338666615,1,0.872320086693333,1,0,False
2.68,7.075416693649823,1,0.853770834682491,1,0,False
2.69,7.3338222161724955,1,0.8666911108086248,1,0,False
2.7,6.872584744286506,1,0.8436292372143253,1,0,False
2.71,6.873222229865963,1,0.8436611114932981,1,0,False
2.72,6.6761489086847465,1,0.8338074454342372,1,0,False
2.73,7.104594573343232,1,0.8552297286671615,1,0,False
2.74,6.689339839458626,1,0.8344669919729313,1,0,False
2.75,6.783598682953445,1,0.8391799341476723,1,0,False
2.76,6.471821936394372,1,0.8235910968197185,1,0,False
2.77,6.289973228280779,1,0.8144986614140389,1,0,False
2.78,5.967339106451581,1,0.7983669553225791,1,0,False
2.79,5.4053398027006425,1,0.7702669901350321,1,0,False
2.8,5.551350297795262,1,0.7775675148897631,1,0,False
2.81,4.878712682054811,1,0.7439356341027406,1,0,False
2.82,4.999935216642023,1,0.7499967608321011,1,0,False
2.83,4.758501667837816,1,0.7379250833918908,1,0,False
2.84,4.498777516623024,1,0.7249388758311512,1,0,False
2.85,4.406371901553932,1,0.7203185950776966,1,0,False
2.86,3.953936644364296,1,0.6976968322182148,1,0,True
2.87,3.2759677878359987,1,0.6637983893917999,1,0,True
2.88,2.8374031841630725,1,0.6418701592081536,1,0,True
2.89,2.7432405714504013,1,0.6371620285725201,1,0,True
2.9,2.96897238233877,1,0.6484486191169385,1,0,True
2.91,3.0027993352705393,1,0.650139966763527,1,0,True
2.92,2.18690387909785,1,0.6093451939548925,1,0,True
2.93,1.9611345829506077,1,0.5980567291475304,1,0,True
2.94,2.066688955955293,1,0.6033344477977647,1,0,True
2.95,1.9601254693614716,1,0.5980062734680736,1,0,True
2.96,0.996859734194542,1,0.5498429867097271,1,0,True
2.97,1.0979012477302468,1,0.5548950623865123,1,0,True
2.98,0.7172814192679485,1,0.5358640709633974,1,0,True
2.99,0.867232867609089,1,0.5433616433804545,1,0,True
3.0,-0.13578929937856052,1,0.493210535031072,0,1,True
3.01,-0.2563474725110476,1,0.48718262637444765,0,1,True
3.02,-0.7321013200984889,1,0.4633949339950756,0,1,True
3.03,-0.8398457589591692,1,0.4580077120520415,0,1,True
3.04,-1.512121983144695,1,0.42439390084276524,0,1,True
3.05,-1.659970320582311,1,0.4170014839708845,0,1,True
3.06,-1.6750840678672207,1,0.41624579660663896,0,1,True
3.07,-1.3727223312124837,1,0.4313638834393759,0,1,True
3.08,-2.288968434220354,1,0.3855515782889823,0,1,True
3.09,-2.157583932685821,1,0.392120803365709,0,1,True
3.1,-2.537840334448741,1,0.37310798327756295,0,1,True
3.11,-2.6975784971584176,1,0.36512107514207914,0,1,True
3.12,-2.7643095238179014,1,0.3617845238091049,0,1,True
3.13,-3.188770402657273,1,0.34056147986713636,0,1,True
3.14,-3.556003570356196,1,0.3221998214821902,0,1,True
3.15,-4.445102704596539,1,0.27774486477017307,0,1,False
3.16,-3.8161792793245746,1,0.3091910360337713,0,1,True
3.17,-4.018723331885701,1,0.29906383340571496,0,1,False
3.18,-4.831879439540567,1,0.25840602802297163,0,1,False
3.19,-4.776916915303669,1,0.2611541542348165,0,1,False
3.2,-5.726665293685405,1,0.21366673531572977,0,1,False
3.21,-6.032135283982328,1,0.1983932358008836,0,1,False
3.22,-5.626821648666998,1,0.2186589175666501,0,1,False
3.23,-6.307324363403244,1,0.1846337818298378,0,1,False
3.24,-6.335919720112854,1,0.1832040139943573,0,1,False
3.25,-6.348266462662549,1,0.18258667686687255,0,1,False
3.26,-6.031061608588613,1,0.19844691957056937,0,1,False
3.27,-6.289117406123659,1,0.18554412969381703,0,1,False
3.28,-7.430296985181227,1,0.12848515074093866,0,1,False
3.29,-6.866913904217632,1,0.1566543047891184,0,1,False
3.3,-7.308771181279943,1,0.13456144093600284,0,1,False
3.31,-6.875313134777259,1,0.15623434326113705,0,1,False
3.32,-7.093121505866434,1,0.14534392470667828,0,1,False
3.33,-7.616180983695986,1,0.1191909508152007,0,1,False
3.34,-8.096134748623566,1,0.0951932625688217,0,1,False
3.35,-7.601133433020128,1,0.1199433283489936,0,1,False
3.36,-7.741275284898326,1,0.11293623575508369,0,1,False
3.37,-7.659971449716542,1,0.1170014275141729,0,1,False
3.38,-8.230938925926246,1,0.0884530537036877,0,1,False
3.39,-7.988331803337357,1,0.10058340983313215,0,1,False
3.4,-8.892703583342966,1,0.0553648208328517,0,1,False
3.41,-8.779266897607258,1,0.061036655119637115,0,1,False
3.42,-9.29564738540233,1,0.03521763072988353,0,1,False
3.43,-9.23894923096437,1,0.03805253845178154,0,1,False
3.44,-8.671248754834453,1,0.06643756225827735,0,1,False
3.45,-9.29675446258642,1,0.035162276870678966,0,1,False
3.46,-8.615175073001389,1,0.06924124634993056,0,1,False
3.47,-9.220863207296697,1,0.038956839635165164,0,1,False
3.48,-8.622126070065919,1,0.06889369649670404,0,1,False
3.49,-8.929226413928031,1,0.05353867930359844,0,1,False
3.5,-9.361198180274249,1,0.03194009098628756,0,1,False
3.51,-8.964019798629309,1,0.05179901006853456,0,1,False
3.52,-8.535375577740277,1,0.07323122111298615,0,1,False
3.53,-9.272677327245567,1,0.036366133637721634,0,1,False
3.54,-8.884385161047078,1,0.05578074194764611,0,1,False
3.55,-9.24033431860034,1,0.03798328406998301,0,1,False
3.56,-8.309304240122692,1,0.08453478799386538,0,1,False
3.57,-8.88920603693675,1,0.05553969815316249,0,1,False
3.58,-8.83441054162723,1,0.058279472918638484,0,1,False
3.59,-8.21959381702125,1,0.08902030914893748,0,1,False
3.6,-9.135283102736812,1,0.04323584486315939,0,1,False
3.61,-8.123424854968627,1,0.09382875725156863,0,1,False
3.62,-8.723535136444411,1,0.06382324317777943,0,1,False
3.63,-8.558357818933976,1,0.07208210905330122,0,1,False
3.64,-7.8003142951659505,1,0.10998428524170248,0,1,False
3.65,-7.863135357788259,1,0.10684323211058704,0,1,False
3.66,-7.8600021334804016,1,0.10699989332597992,0,1,False
3.67,-7.350455393066014,1,0.1324772303466993,0,1,False
3.68,-7.239439056568144,1,0.1380280471715928,0,1,False
3.69,-7.241083989289587,1,0.13794580053552066,0,1,False
3.7,-7.735408929704686,1,0.11322955351476569,0,1,False
3.71,-7.658997798623607,1,0.11705011006881967,0,1,False
3.72,-7.496646733997062,1,0.1251676633001469,0,1,False
3.73,-7.30779880181039,1,0.13461005990948052,0,1,False
3.74,-6.935198660066422,1,0.15324006699667891,0,1,False
3.75,-5.822531716763716,1,0.2088734141618142,0,1,False
3.76,-6.61275309581558,1,0.169362345209221,0,1,False
3.77,-5.459854762442819,1,0.22700726187785905,0,1,False
3.78,-5.912024386295416,1,0.2043987806852292,0,1,False
3.79,-5.659801316109454,1,0.2170099341945273,0,1,False
3.8,-5.090724985932006,1,0.2454637507033997,0,1,False
3.81,-4.807079626561754,1,0.2596460186719123,0,1,False
3.82,-4.9476704231441255,1,0.2526164788427937,0,1,False
3.83,-4.243156177931772,1,0.28784219110341136,0,1,False
3.84,-4.484629835154596,1,0.27576850824227017,0,1,False
3.85,-4.3269538482930585,1,0.2836523075853471,0,1,False
3.86,-3.7271440329343917,1,0.3136427983532804,0,1,True
3.87,-3.5704294872181044,1,0.32147852563909474,0,1,True
3.88,-2.7232864454031294,1,0.36383567772984354,0,1,True
3.89,-2.7642272659908955,1,0.36178863670045525,0,1,True
3.9,-3.1353435405424808,1,0.34323282297287594,0,1,True
3.91,-2.0799195648596145,1,0.39600402175701926,0,1,True
3.92,-1.6934247875567334,1,0.41532876062216334,0,1,True
3.93,-1.8528858311078245,1,0.4073557084446088,0,1,True
3.94,-1.3340592941615168,1,0.4332970352919242,0,1,True
3.95,-1.9154454135931434,1,0.4042277293203428,0,1,True
3.96,-0.6716072444966744,1,0.46641963777516626,0,1,True
3.97,-0.7224878924294699,1,0.4638756053785265,0,1,True
3.98,-1.0110000719673704,1,0.4494499964016315,0,1,True
3.99,-0.8138679741465003,1,0.459306601292675,0,1,True
4.0,0.3429435941127405,1,0.5171471797056371,1,0,True
4.01,0.751397261400694,1,0.5375698630700347,1,0,True
4.02,0.35785630440498706,1,0.5178928152202493,1,0,True
4.03,0.36605615880593123,1,0.5183028079402965,1,0,True
4.04,1.043099715618768,1,0.5521549857809384,1,0,True
4.05,1.248758364434977,1,0.5624379182217488,1,0,True
4.06,1.5235002098047425,1,0.5761750104902371,1,0,True
4.07,1.851750606724032,1,0.5925875303362016,1,0,True
4.08,2.4897009485565973,1,0.6244850474278298,1,0,True
4.09,2.6538774784191452,1,0.6326938739209573,1,0,True
4.1,2.8930450150247218,1,0.6446522507512361,1,0,True
4.11,2.7648353252792326,1,0.6382417662639617,1,0,True
4.12,3.898662650913245,1,0.6949331325456622,1,0,True
4.13,3.8015629967418008,1,0.69007814983709,1,0,True
4.14,3.6950387642536575,1,0.6847519382126829,1,0,True
4.15,3.7173390097744288,1,0.6858669504887215,1,0,True
4.16,4.552807581576529,1,0.7276403790788264,1,0,False
4.17,4.862754373491237,1,0.7431377186745618,1,0,False
4.18,4.68434443153033,1,0.7342172215765166,1,0,False
4.19,4.580143326939589,1,0.7290071663469794,1,0,False
4.2,4.789334963166191,1,0.7394667481583095,1,0,False
4.21,5.304363786144328,1,0.7652181893072164,1,0,False
4.22,5.251418118474017,1,0.7625709059237009,1,0,False
4.23,6.528016515704309,1,0.8264008257852155,1,0,False
4.24,6.105017705072463,1,0.8052508852536231,1,0,False
4.25,6.3136168293377795,1,0.8156808414668889,1,0,False
4.26,7.046623760020332,1,0.8523311880010166,1,0,False
4.27,7.236137203690427,1,0.8618068601845212,1,0,False
4.28,7.432178566764876,1,0.8716089283382438,1,0,False
4.29,7.133517804384478,1,0.856675890219224,1,0,False
4.3,7.864735287934287,1,0.8932367643967144,1,0,False
4.31,7.1895686976102615,1,0.8594784348805131,1,0,False
4.32,7.916176585880164,1,0.8958088292940083,1,0,False
4.33,7.244113809101378,1,0.8622056904550689,1,0,False
4.34,8.258915471416469,1,0.9129457735708234,1,0,False
4.35,7.906368677820303,1,0.8953184338910152,1,0,False
4.36,7.553171565076451,1,0.8776585782538225,1,0,False
4.37,8.198273078727645,1,0.9099136539363822,1,0,False
4.38,8.3955565124621,1,0.9197778256231051,1,0,False
4.39,8.853539762191264,1,0.9426769881095632,1,0,False
4.4,8.922972728556978,1,0.9461486364278489,1,0,False
4.41,8.989314468849445,1,0.9494657234424722,1,0,False
4.42,8.73752841671532,1,0.936876420835766,1,0,False
4.43,8.864606066859574,1,0.9432303033429786,1,0,False
4.44,9.008456874260302,1,0.9504228437130152,1,0,False
4.45,8.35195039065958,1,0.9175975195329791,1,0,False
4.46,8.341174675714795,1,0.9170587337857399,1,0,False
4.47,9.384702584494972,1,0.9692351292247487,1,0,False
4.48,8.73274382808722,1,0.936637191404361,1,0,False
4.49,9.16621334197793,1,0.9583106670988965,1,0,False
4.5,8.79621918723074,1,0.939810959361537,1,0,False
4.51,8.639077314671946,1,0.9319538657335972,1,0,False
4.52,9.565433411666637,1,0.978271670583332,1,0,False
4.53,8.495555460658668,1,0.9247777730329334,1,0,False
4.54,8.470170121621454,1,0.9235085060810727,1,0,False
4.55,8.301280824840685,1,0.9150640412420342,1,0,False
4.56,9.209635007910043,1,0.9604817503955022,1,0,False
4.57,8.79983432374062,1,0.9399917161870309,1,0,False
4.58,9.149868485927248,1,0.9574934242963625,1,0,False
4.59,9.197682730129458,1,0.9598841365064729,1,0,False
4.6,8.631289684511012,1,0.9315644842255505,1,0,False
4.61,8.82220803601407,1,0.9411104018007034,1,0,False
4.62,8.013992863865878,1,0.900699643193294,1,0,False
4.63,7.72716877827696,1,0.8863584389138481,1,0,False
4.64,7.831010583484304,1,0.8915505291742152,1,0,False
4.65,8.590765223657412,1,0.9295382611828706,1,0,False
4.66,7.94488657347654,1,0.8972443286738271,1,0,False
4.67,7.8503185776868785,1,0.8925159288843438,1,0,False
4.68,7.2447297633761805,1,0.862236488168809,1,0,False
4.69,7.799848089672773,1,0.8899924044836386,1,0,False
4.7,7.060605062410287,1,0.8530302531205145,1,0,False
4.71,7.118628771122691,1,0.8559314385561345,1,0,False
4.72,6.885105703534471,1,0.8442552851767235,1,0,False
4.73,6.525431132438889,1,0.8262715566219445,1,0,False
4.74,6.610120308733812,1,0.8305060154366906,1,0,False
4.75,5.863262829667035,1,0.7931631414833518,1,0,False
4.76,6.727916531902709,1,0.8363958265951353,1,0,False
4.77,5.791206808887354,1,0.7895603404443677,1,0,False
4.78,5.444436253691287,1,0.7722218126845644,1,0,False
4.79,5.903877737489286,1,0.7951938868744642,1,0,False
4.8,5.702317766156332,1,0.7851158883078166,1,0,False
4.81,5.195542447656897,1,0.7597771223828449,1,0,False
4.82,5.103230637506455,1,0.7551615318753228,1,0,False
4.83,4.204926789846734,1,0.7102463394923367,1,0,False
4.84,4.628355216626638,1,0.7314177608313319,1,0,False
4.85,3.917884158791353,1,0.6958942079395676,1,0,True
4.86,3.321390823731076,1,0.6660695411865538,1,0,True
4.87,3.0430451450718268,1,0.6521522572535913,1,0,True
4.88,3.3078449567862696,1,0.6653922478393135,1,0,True
4.89,3.3924012025441326,1,0.6696200601272067,1,0,True
4.9,2.62646711063241,1,0.6313233555316204,1,0,True
4.91,3.094351283549164,1,0.6547175641774582,1,0,True
4.92,2.3888499386200093,1,0.6194424969310004,1,0,True
4.93,1.8327861770359228,1,0.5916393088517962,1,0,True
4.94,1.5498260749742645,1,0.5774913037487133,1,0,True
4.95,1.113749814971699,1,0.5556874907485849,1,0,True
4.96,1.0280071366525114,1,0.5514003568326256,1,0,True
4.97,0.6518315500779988,1,0.5325915775039,1,0,True
4.98,0.9022801106339515,1,0.5451140055316975,1,0,True
4.99,0.705884817032864,1,0.5352942408516432,1,0,True
5.0,0.2169752104461313,1,0.5108487605223065,1,1,True
5.01,-0.4385557596107893,1,0.47807221201946054,0,1,True
5.02,-0.11710579640440055,1,0.49414471017977996,0,1,True
5.03,-1.4432923326905411,1,0.42783538336547294,0,1,True
5.04,-1.0690920628144605,1,0.44654539685927697,0,1,True
5.05,-1.6759624764009895,1,0.4162018761799505,0,1,True
5.06,-1.2463963814876688,1,0.43768018092561656,0,1,True
5.07,-1.8596261314586395,1,0.407018693427068,0,1,True
5.08,-2.165063338176395,1,0.39174683309118025,0,1,True
5.09,-3.038869496397975,1,0.3480565251801012,0,1,True
5.1,-2.984580682366848,1,0.35077096588165757,0,1,True
5.11,-3.268216092951679,1,0.33658919535241605,0,1,True
5.12,-3.099636846401032,1,0.34501815767994837,0,1,True
5.13,-3.7084725962029124,1,0.3145763701898544,0,1,True
5.14,-4.117624668583357,1,0.29411876657083214,0,1,False
5.15,-3.728486497993165,1,0.31357567510034173,0,1,True
5.16,-3.766107627010554,1,0.31169461864947234,0,1,True
5.17,-4.505898625698622,1,0.2747050687150689,0,1,False
5.18,-4.730832700838367,1,0.2634583649580816,0,1,False
5.19,-4.471438044469336,1,0.2764280977765332,0,1,False
5.2,-4.958852564827088,1,0.2520573717586456,0,1,False
5.21,-5.305744236244388,1,0.23471278818778057,0,1,False
5.22,-5.34886114405325,1,0.23255694279733752,0,1,False
5.23,-5.548507387492162,1,0.2225746306253919,0,1,False
5.24,-6.531227741663951,1,0.17343861291680246,0,1,False
5.25,-6.292934723738811,1,0.18535326381305944,0,1,False
5.26,-6.899696420919756,1,0.15501517895401218,0,1,False
5.27,-7.039827211479981,1,0.14800863942600095,0,1,False
5.28,-7.4297739395768545,1,0.12851130302115726,0,1,False
5.29,-6.622915654680102,1,0.1688542172659949,0,1,False
5.3,-7.168869098349843,1,0.14155654508250787,0,1,False
5.31,-7.158480390372985,1,0.14207598048135078,0,1,False
5.32,-7.0400118044093345,1,0.14799940977953327,0,1,False
5.33,-7.424967839651752,1,0.1287516080174124,0,1,False
5.34,-7.323662900822881,1,0.13381685495885595,0,1,False
5.35,-7.659717627224201,1,0.11701411863878994,0,1,False
5.36,-7.745443373018637,1,0.11272783134906814,0,1,False
5.37,-7.694540621377192,1,0.11527296893114039,0,1,False
5.38,-8.822685384744457,1,0.058865730762777166,0,1,False
5.39,-9.041554256673216,1,0.047922287166339214,0,1,False
5.4,-8.036160596806344,1,0.09819197015968281,0,1,False
5.41,-8.731026868026497,1,0.06344865659867516,0,1,False
5.42,-9.214326232020404,1,0.03928368839897978,0,1,False
5.43,-8.950014318006353,1,0.05249928409968234,0,1,False
5.44,-8.73233723533357,1,0.06338313823332146,0,1,False
5.45,-9.179314231833146,1,0.04103428840834269,0,1,False
5.46,-9.34908882010129,1,0.0325455589949355,0,1,False
5.47,-9.136942910236938,1,0.04315285448815311,0,1,False
