time_s,ai_v,ai1_v,selected_signal_v,di,di0,di1,potentiometer,proximity,switch,limit_ok
24.12,2.9027246491906924,,2.9027246491906924,1,,,0.6451362324595346,1,0,True
24.13,3.9060958287482723,,3.9060958287482723,1,,,0.6953047914374136,1,0,True
24.14,3.4919185549998537,,3.4919185549998537,1,,,0.6745959277499927,1,0,True
24.15,4.4461957412772195,,4.4461957412772195,1,,,0.722309787063861,1,0,False
24.16,4.117271368522502,,4.117271368522502,1,,,0.7058635684261251,1,0,False
24.17,4.643137094301212,,4.643137094301212,1,,,0.7321568547150605,1,0,False
24.18,5.093451574811441,,5.093451574811441,1,,,0.754672578740572,1,0,False
24.19,5.165059016318428,,5.165059016318428,1,,,0.7582529508159214,1,0,False
24.2,5.092315948692682,,5.092315948692682,1,,,0.7546157974346341,1,0,False
24.21,5.2940052707036145,,5.2940052707036145,1,,,0.7647002635351807,1,0,False
24.22,5.64353644839493,,5.64353644839493,1,,,0.7821768224197465,1,0,False
24.23,5.867269704525094,,5.867269704525094,1,,,0.7933634852262547,1,0,False
24.24,6.600449107750517,,6.600449107750517,1,,,0.8300224553875258,1,0,False
24.25,6.933540422459824,,6.933540422459824,1,,,0.8466770211229913,1,0,False
24.26,6.36421469704664,,6.36421469704664,1,,,0.8182107348523321,1,0,False
24.27,6.5864524040966375,,6.5864524040966375,1,,,0.8293226202048318,1,0,False
24.28,7.113975650256163,,7.113975650256163,1,,,0.8556987825128081,1,0,False
24.29,7.147251472259679,,7.147251472259679,1,,,0.857362573612984,1,0,False
24.3,7.016948829881309,,7.016948829881309,1,,,0.8508474414940654,1,0,False
24.31,7.058794378787018,,7.058794378787018,1,,,0.852939718939351,1,0,False
24.32,7.8203337655279475,,7.8203337655279475,1,,,0.8910166882763975,1,0,False
24.33,8.18893464076096,,8.18893464076096,1,,,0.9094467320380482,1,0,False
24.34,7.321401990713802,,7.321401990713802,1,,,0.8660700995356901,1,0,False
24.35,7.8514316478594095,,7.8514316478594095,1,,,0.8925715823929705,1,0,False
24.36,8.14476094170616,,8.14476094170616,1,,,0.907238047085308,1,0,False
24.37,7.78892238659178,,7.78892238659178,1,,,0.889446119329589,1,0,False
24.38,8.428798454292913,,8.428798454292913,1,,,0.9214399227146457,1,0,False
24.39,7.950409693703095,,7.950409693703095,1,,,0.8975204846851547,1,0,False
24.4,8.411547575001293,,8.411547575001293,1,,,0.9205773787500646,1,0,False
24.41,8.63328701181148,,8.63328701181148,1,,,0.9316643505905742,1,0,False
24.42,8.250823363274707,,8.250823363274707,1,,,0.9125411681637352,1,0,False
24.43,8.440214874681917,,8.440214874681917,1,,,0.9220107437340959,1,0,False
24.44,8.257220266208693,,8.257220266208693,1,,,0.9128610133104346,1,0,False
24.45,9.118748371228904,,9.118748371228904,1,,,0.9559374185614452,1,0,False
24.46,9.522304377182385,,9.522304377182385,1,,,0.9761152188591193,1,0,False
24.47,8.742623584825278,,8.742623584825278,1,,,0.9371311792412639,1,0,False
24.48,9.260824042336477,,9.260824042336477,1,,,0.9630412021168239,1,0,False
24.49,9.328329364149283,,9.328329364149283,1,,,0.9664164682074642,1,0,False
24.5,9.056744556774229,,9.056744556774229,1,,,0.9528372278387114,1,0,False
24.51,8.494301859263869,,8.494301859263869,1,,,0.9247150929631935,1,0,False
24.52,9.525441792799871,,9.525441792799871,1,,,0.9762720896399936,1,0,False
24.53,8.9085726374726,,8.9085726374726,1,,,0.9454286318736301,1,0,False
24.54,9.05265865215852,,9.05265865215852,1,,,0.952632932607926,1,0,False
24.55,9.335181491668102,,9.335181491668102,1,,,0.9667590745834052,1,0,False
24.56,8.596821774029264,,8.596821774029264,1,,,0.9298410887014633,1,0,False
24.57,8.936684631813325,,8.936684631813325,1,,,0.9468342315906663,1,0,False
24.58,8.191096491379211,,8.191096491379211,1,,,0.9095548245689606,1,0,False
24.59,8.095710000471122,,8.095710000471122,1,,,0.9047855000235561,1,0,False
24.6,8.714694168592844,,8.714694168592844,1,,,0.9357347084296421,1,0,False
24.61,8.249288505771478,,8.249288505771478,1,,,0.9124644252885739,1,0,False
24.62,8.042431339431726,,8.042431339431726,1,,,0.9021215669715863,1,0,False
24.63,8.235538448311894,,8.235538448311894,1,,,0.9117769224155946,1,0,False
24.64,7.8803277151551585,,7.8803277151551585,1,,,0.8940163857577579,1,0,False
24.65,7.892834549629162,,7.892834549629162,1,,,0.8946417274814582,1,0,False
24.66,7.704645273158648,,7.704645273158648,1,,,0.8852322636579324,1,0,False
24.67,7.268275811551953,,7.268275811551953,1,,,0.8634137905775976,1,0,False
24.68,7.641249695218214,,7.641249695218214,1,,,0.8820624847609106,1,0,False
24.69,7.668086212198586,,7.668086212198586,1,,,0.8834043106099294,1,0,False
24.7,7.6663344662576005,,7.6663344662576005,1,,,0.8833167233128801,1,0,False
24.71,7.446420785783065,,7.446420785783065,1,,,0.8723210392891533,1,0,False
24.72,7.29464516805808,,7.29464516805808,1,,,0.8647322584029041,1,0,False
24.73,6.367274990796686,,6.367274990796686,1,,,0.8183637495398344,1,0,False
24.74,6.450472072936281,,6.450472072936281,1,,,0.8225236036468141,1,0,False
24.75,5.92589855175913,,5.92589855175913,1,,,0.7962949275879565,1,0,False
24.76,5.765745166070339,,5.765745166070339,1,,,0.788287258303517,1,0,False
24.77,6.267679047649096,,6.267679047649096,1,,,0.8133839523824549,1,0,False
24.78,6.137823546923456,,6.137823546923456,1,,,0.8068911773461729,1,0,False
24.79,5.707463336776769,,5.707463336776769,1,,,0.7853731668388384,1,0,False
24.8,5.85439370682148,,5.85439370682148,1,,,0.792719685341074,1,0,False
24.81,5.029986957613463,,5.029986957613463,1,,,0.7514993478806732,1,0,False
24.82,5.384073610483661,,5.384073610483661,1,,,0.7692036805241831,1,0,False
24.83,5.174882888241756,,5.174882888241756,1,,,0.7587441444120878,1,0,False
24.84,3.9287642759467234,,3.9287642759467234,1,,,0.6964382137973362,1,0,True
24.85,3.74262494695839,,3.74262494695839,1,,,0.6871312473479195,1,0,True
24.86,4.091106751860939,,4.091106751860939,1,,,0.7045553375930469,1,0,False
24.87,4.114147125767114,,4.114147125767114,1,,,0.7057073562883558,1,0,False
24.88,3.685579016556179,,3.685579016556179,1,,,0.684278950827809,1,0,True
24.89,3.643018159717458,,3.643018159717458,1,,,0.682150907985873,1,0,True
24.9,3.279716394415707,,3.279716394415707,1,,,0.6639858197207854,1,0,True
24.91,2.2392322852834567,,2.2392322852834567,1,,,0.6119616142641728,1,0,True
24.92,2.0922321776062494,,2.0922321776062494,1,,,0.6046116088803124,1,0,True
24.93,1.445280777184438,,1.445280777184438,1,,,0.572264038859222,1,0,True
24.94,2.221491839290795,,2.221491839290795,1,,,0.6110745919645397,1,0,True
24.95,1.4977946405681597,,1.4977946405681597,1,,,0.574889732028408,1,0,True
24.96,1.7069063179396626,,1.7069063179396626,1,,,0.5853453158969831,1,0,True
24.97,0.3824601209617785,,0.3824601209617785,1,,,0.5191230060480889,1,0,True
24.98,0.6458991219533943,,0.6458991219533943,1,,,0.5322949560976697,1,0,True
24.99,0.10547908652827787,,0.10547908652827787,1,,,0.505273954326414,1,0,True
25.0,-0.37207991364565185,,-0.37207991364565185,1,,,0.48139600431771734,0,1,True
25.01,-0.756481070028272,,-0.756481070028272,1,,,0.4621759464985864,0,1,True
25.02,-0.4986331548352487,,-0.4986331548352487,1,,,0.4750683422582376,0,1,True
25.03,-0.391824083155894,,-0.391824083155894,1,,,0.4804087958422053,0,1,True
25.04,-0.8893509480567339,,-0.8893509480567339,1,,,0.4555324525971633,0,1,True
25.05,-1.728127406895946,,-1.728127406895946,1,,,0.41359362965520263,0,1,True
25.06,-2.2244514278348357,,-2.2244514278348357,1,,,0.3887774286082582,0,1,True
25.07,-2.5222654175796,,-2.5222654175796,1,,,0.37388672912102,0,1,True
25.08,-2.694080921732594,,-2.694080921732594,1,,,0.36529595391337033,0,1,True
25.09,-3.079171050610144,,-3.079171050610144,1,,,0.3460414474694928,0,1,True
25.1,-2.2856695662953217,,-2.2856695662953217,1,,,0.3857165216852339,0,1,True
25.11,-2.483630437087044,,-2.483630437087044,1,,,0.37581847814564784,0,1,True
25.12,-2.938833883156883,,-2.938833883156883,1,,,0.3530583058421558,0,1,True
25.13,-3.909251684994563,,-3.909251684994563,1,,,0.3045374157502718,0,1,True
25.14,-3.3820170759148414,,-3.3820170759148414,1,,,0.3308991462042579,0,1,True
25.15,-3.6225093857910236,,-3.6225093857910236,1,,,0.31887453071044886,0,1,True
25.16,-4.208145437907176,,-4.208145437907176,1,,,0.2895927281046412,0,1,False
25.17,-4.4745143063815185,,-4.4745143063815185,1,,,0.2762742846809241,0,1,False
25.18,-4.580087632520112,,-4.580087632520112,1,,,0.27099561837399444,0,1,False
25.19,-5.470377879531678,,-5.470377879531678,1,,,0.22648110602341612,0,1,False
25.2,-5.741735407398679,,-5.741735407398679,1,,,0.21291322963006606,0,1,False
25.21,-5.866069556901018,,-5.866069556901018,1,,,0.2066965221549491,0,1,False
25.22,-5.753616441359494,,-5.753616441359494,1,,,0.21231917793202532,0,1,False
25.23,-6.127914271155137,,-6.127914271155137,1,,,0.19360428644224315,0,1,False
25.24,-5.6470098099810375,,-5.6470098099810375,1,,,0.21764950950094814,0,1,False
25.25,-6.801681573077649,,-6.801681573077649,1,,,0.15991592134611757,0,1,False
25.26,-6.756728301651753,,-6.756728301651753,1,,,0.16216358491741234,0,1,False
25.27,-6.402744897082531,,-6.402744897082531,1,,,0.17986275514587344,0,1,False
25.28,-7.25576284214026,,-7.25576284214026,1,,,0.137211857892987,0,1,False
25.29,-7.66427283405009,,-7.66427283405009,1,,,0.11678635829749551,0,1,False
25.3,-7.638650979336356,,-7.638650979336356,1,,,0.1180674510331822,0,1,False
25.31,-7.842633599558203,,-7.842633599558203,1,,,0.10786832002208983,0,1,False
25.32,-7.186765735156104,,-7.186765735156104,1,,,0.14066171324219479,0,1,False
25.33,-8.286597355359502,,-8.286597355359502,1,,,0.08567013223202488,0,1,False
25.34,-7.318811253475378,,-7.318811253475378,1,,,0.1340594373262311,0,1,False
25.35,-8.41321551535919,,-8.41321551535919,1,,,0.07933922423204054,0,1,False
25.36,-8.305519152378738,,-8.305519152378738,1,,,0.08472404238106312,0,1,False
25.37,-8.3648802660656,,-8.3648802660656,1,,,0.08175598669672005,0,1,False
25.38,-8.585489852297354,,-8.585489852297354,1,,,0.07072550738513232,0,1,False
25.39,-8.770686390695179,,-8.770686390695179,1,,,0.061465680465241056,0,1,False
25.4,-7.987929281296577,,-7.987929281296577,1,,,0.10060353593517113,0,1,False
25.41,-8.963954878405728,,-8.963954878405728,1,,,0.0518022560797136,0,1,False
25.42,-8.579375374237962,,-8.579375374237962,1,,,0.07103123128810189,0,1,False
25.43,-8.90135659789235,,-8.90135659789235,1,,,0.05493217010538247,0,1,False
25.44,-9.196776262218114,,-9.196776262218114,1,,,0.040161186889094314,0,1,False
25.45,-9.020956509137324,,-9.020956509137324,1,,,0.04895217454313379,0,1,False
25.46,-8.616286744682702,,-8.616286744682702,1,,,0.06918566276586491,0,1,False
25.47,-9.110413078473847,,-9.110413078473847,1,,,0.04447934607630764,0,1,False
25.48,-9.521553349764275,,-9.521553349764275,1,,,0.023922332511786236,0,1,False
25.49,-8.55205181829829,,-8.55205181829829,1,,,0.07239740908508549,0,1,False
25.5,-8.804286898011426,,-8.804286898011426,1,,,0.05978565509942868,0,1,False
25.51,-8.967467518154027,,-8.967467518154027,1,,,0.05162662409229864,0,1,False
25.52,-9.029862988252248,,-9.029862988252248,1,,,0.048506850587387615,0,1,False
25.53,-8.669968962321697,,-8.669968962321697,1,,,0.06650155188391516,0,1,False
25.54,-8.337360502977258,,-8.337360502977258,1,,,0.08313197485113707,0,1,False
25.55,-8.742926909881128,,-8.742926909881128,1,,,0.06285365450594363,0,1,False
25.56,-8.856201464826045,,-8.856201464826045,1,,,0.05718992675869776,0,1,False
25.57,-8.865176343693092,,-8.865176343693092,1,,,0.05674118281534542,0,1,False
25.58,-8.651162473682898,,-8.651162473682898,1,,,0.06744187631585508,0,1,False
25.59,-8.194061358690789,,-8.194061358690789,1,,,0.09029693206546056,0,1,False
25.6,-8.577001484249518,,-8.577001484249518,1,,,0.0711499257875241,0,1,False
25.61,-8.110291594539348,,-8.110291594539348,1,,,0.09448542027303261,0,1,False
25.62,-8.574162823793982,,-8.574162823793982,1,,,0.07129185881030091,0,1,False
25.63,-8.023909184422847,,-8.023909184422847,1,,,0.09880454077885767,0,1,False
25.64,-7.57012695794752,,-7.57012695794752,1,,,0.12149365210262401,0,1,False
25.65,-7.453759944810451,,-7.453759944810451,1,,,0.12731200275947746,0,1,False
25.66,-7.3126019837147105,,-7.3126019837147105,1,,,0.13436990081426448,0,1,False
25.67,-7.3811636260011,,-7.3811636260011,1,,,0.130941818699945,0,1,False
25.68,-8.099289418974461,,-8.099289418974461,1,,,0.09503552905127695,0,1,False
25.69,-7.62614358364509,,-7.62614358364509,1,,,0.11869282081774549,0,1,False
25.7,-7.588497893942593,,-7.588497893942593,1,,,0.12057510530287034,0,1,False
25.71,-7.259840631888126,,-7.259840631888126,1,,,0.13700796840559368,0,1,False
25.72,-6.811527387402268,,-6.811527387402268,1,,,0.15942363062988657,0,1,False
25.73,-7.1835526758668315,,-7.1835526758668315,1,,,0.14082236620665842,0,1,False
25.74,-6.344670439211189,,-6.344670439211189,1,,,0.18276647803944054,0,1,False
25.75,-6.384036316832483,,-6.384036316832483,1,,,0.18079818415837584,0,1,False
25.76,-6.598726827640046,,-6.598726827640046,1,,,0.1700636586179977,0,1,False
25.77,-6.4835875568281,,-6.4835875568281,1,,,0.175820622158595,0,1,False
25.78,-5.562953659089822,,-5.562953659089822,1,,,0.2218523170455089,0,1,False
25.79,-5.666513113192675,,-5.666513113192675,1,,,0.21667434434036625,0,1,False
25.8,-5.685819355998424,,-5.685819355998424,1,,,0.2157090322000788,0,1,False
25.81,-4.856000434864351,,-4.856000434864351,1,,,0.2571999782567825,0,1,False
25.82,-4.816918653739694,,-4.816918653739694,1,,,0.2591540673130153,0,1,False
25.83,-5.173344254567952,,-5.173344254567952,1,,,0.2413327872716024,0,1,False
25.84,-4.165723867797916,,-4.165723867797916,1,,,0.2917138066101042,0,1,False
25.85,-3.556546894152243,,-3.556546894152243,1,,,0.32217265529238787,0,1,True
25.86,-3.4111636780681214,,-3.4111636780681214,1,,,0.32944181609659395,0,1,True
25.87,-3.8234436572259014,,-3.8234436572259014,1,,,0.30882781713870494,0,1,True
25.88,-3.3764587937740287,,-3.3764587937740287,1,,,0.33117706031129857,0,1,True
25.89,-2.640520690928248,,-2.640520690928248,1,,,0.36797396545358757,0,1,True
25.9,-3.2252844326175367,,-3.2252844326175367,1,,,0.33873577836912316,0,1,True
25.91,-2.2593782772040436,,-2.2593782772040436,1,,,0.3870310861397978,0,1,True
25.92,-1.8216465974383338,,-1.8216465974383338,1,,,0.4089176701280833,0,1,True
25.93,-1.7403815829380305,,-1.7403815829380305,1,,,0.41298092085309845,0,1,True
25.94,-1.5876190312852692,,-1.5876190312852692,1,,,0.4206190484357365,0,1,True
25.95,-1.5310484286003048,,-1.5310484286003048,1,,,0.42344757856998483,0,1,True
25.96,-1.569072134470379,,-1.569072134470379,1,,,0.4215463932764811,0,1,True
25.97,-0.6380039298036253,,-0.6380039298036253,1,,,0.4680998035098187,0,1,True
25.98,-0.9787036846058521,,-0.9787036846058521,1,,,0.45106481576970736,0,1,True
25.99,0.27349363043581326,,0.27349363043581326,1,,,0.5136746815217907,1,1,True
26.0,-0.1896722610349379,,-0.1896722610349379,0,,,0.4905163869482531,0,0,True
26.01,-0.1846445083731152,,-0.1846445083731152,0,,,0.49076777458134424,0,0,True
26.02,0.6317280657906671,,0.6317280657906671,1,,,0.5315864032895334,1,0,True
26.03,1.2349666810427888,,1.2349666810427888,1,,,0.5617483340521394,1,0,True
26.04,0.575959042554606,,0.575959042554606,1,,,0.5287979521277303,1,0,True
26.05,1.8285859438156788,,1.8285859438156788,1,,,0.591429297190784,1,0,True
26.06,1.8495568063673375,,1.8495568063673375,1,,,0.5924778403183668,1,0,True
26.07,1.878975202654706,,1.878975202654706,1,,,0.5939487601327353,1,0,True
26.08,2.032051776596295,,2.032051776596295,1,,,0.6016025888298147,1,0,True
26.09,2.8593624990158935,,2.8593624990158935,1,,,0.6429681249507947,1,0,True
26.1,2.6950524538096756,,2.6950524538096756,1,,,0.6347526226904838,1,0,True
26.11,3.0211008414660183,,3.0211008414660183,1,,,0.651055042073301,1,0,True
26.12,2.908510009994259,,2.908510009994259,1,,,0.6454255004997129,1,0,True
26.13,3.459356576612096,,3.459356576612096,1,,,0.6729678288306048,1,0,True
26.14,4.348429693942899,,4.348429693942899,1,,,0.717421484697145,1,0,False
26.15,3.6692469015006317,,3.6692469015006317,1,,,0.6834623450750316,1,0,True
26.16,4.7774165585300805,,4.7774165585300805,1,,,0.738870827926504,1,0,False
26.17,4.3043646429533435,,4.3043646429533435,1,,,0.7152182321476672,1,0,False
26.18,4.432808592817301,,4.432808592817301,1,,,0.721640429640865,1,0,False
26.19,4.70816925643869,,4.70816925643869,1,,,0.7354084628219345,1,0,False
26.2,5.475100047119588,,5.475100047119588,1,,,0.7737550023559794,1,0,False
26.21,6.096278213563301,,6.096278213563301,1,,,0.8048139106781651,1,0,False
26.22,5.3469897963389075,,5.3469897963389075,1,,,0.7673494898169453,1,0,False
26.23,5.61286743849543,,5.61286743849543,1,,,0.7806433719247715,1,0,False
26.24,5.579806126173025,,5.579806126173025,1,,,0.7789903063086513,1,0,False
26.25,6.185017022334204,,6.185017022334204,1,,,0.8092508511167102,1,0,False
26.26,6.978378646979803,,6.978378646979803,1,,,0.8489189323489901,1,0,False
26.27,6.89261501131786,,6.89261501131786,1,,,0.8446307505658929,1,0,False
26.28,7.16909129069112,,7.16909129069112,1,,,0.858454564534556,1,0,False
26.29,7.1425382029859,,7.1425382029859,1,,,0.857126910149295,1,0,False
26.3,7.490916504678127,,7.490916504678127,1,,,0.8745458252339062,1,0,False
26.31,6.8745572208525765,,6.8745572208525765,1,,,0.8437278610426289,1,0,False
26.32,7.80108412231382,,7.80108412231382,1,,,0.8900542061156911,1,0,False
26.33,8.071897968535788,,8.071897968535788,1,,,0.9035948984267893,1,0,False
26.34,7.967386410872772,,7.967386410872772,1,,,0.8983693205436385,1,0,False
26.35,7.981847826496484,,7.981847826496484,1,,,0.8990923913248242,1,0,False
26.36,8.077768572821673,,8.077768572821673,1,,,0.9038884286410838,1,0,False
26.37,7.800498927999686,,7.800498927999686,1,,,0.8900249463999843,1,0,False
26.38,8.565604752211117,,8.565604752211117,1,,,0.9282802376105558,1,0,False
26.39,8.856700472296875,,8.856700472296875,1,,,0.9428350236148437,1,0,False
26.4,8.54817626041664,,8.54817626041664,1,,,0.927408813020832,1,0,False
26.41,8.448760329492908,,8.448760329492908,1,,,0.9224380164746453,1,0,False
26.42,8.755900498503818,,8.755900498503818,1,,,0.937795024925191,1,0,False
26.43,8.436490607203067,,8.436490607203067,1,,,0.9218245303601534,1,0,False
26.44,9.097632922933286,,9.097632922933286,1,,,0.9548816461466643,1,0,False
26.45,8.886532884170732,,8.886532884170732,1,,,0.9443266442085367,1,0,False
26.46,8.79130639994437,,8.79130639994437,1,,,0.9395653199972184,1,0,False
26.47,9.47893743899658,,9.47893743899658,1,,,0.9739468719498291,1,0,False
26.48,9.276613409190492,,9.276613409190492,1,,,0.9638306704595246,1,0,False
26.49,8.636285031360089,,8.636285031360089,1,,,0.9318142515680045,1,0,False
26.5,9.035268370950298,,9.035268370950298,1,,,0.9517634185475149,1,0,False
26.51,9.130233154501362,,9.130233154501362,1,,,0.9565116577250681,1,0,False
26.52,9.475274908604991,,9.475274908604991,1,,,0.9737637454302496,1,0,False
26.53,9.00800397828574,,9.00800397828574,1,,,0.9504001989142872,1,0,False
26.54,9.174153981652514,,9.174153981652514,1,,,0.9587076990826258,1,0,False
26.55,8.603785252616774,,8.603785252616774,1,,,0.9301892626308387,1,0,False
26.56,8.85338806365893,,8.85338806365893,1,,,0.9426694031829465,1,0,False
26.57,8.470507860601034,,8.470507860601034,1,,,0.9235253930300515,1,0,False
26.58,9.282041631480451,,9.282041631480451,1,,,0.9641020815740227,1,0,False
26.59,8.97484385673055,,8.97484385673055,1,,,0.9487421928365276,1,0,False
26.6,8.74587596235393,,8.74587596235393,1,,,0.9372937981176964,1,0,False
26.61,8.933784330646983,,8.933784330646983,1,,,0.9466892165323492,1,0,False
26.62,8.196811660708182,,8.196811660708182,1,,,0.909840583035409,1,0,False
26.63,8.040262965045546,,8.040262965045546,1,,,0.9020131482522773,1,0,False
26.64,7.727586056898854,,7.727586056898854,1,,,0.8863793028449427,1,0,False
26.65,7.85177787630144,,7.85177787630144,1,,,0.892588893815072,1,0,False
26.66,7.589732395270628,,7.589732395270628,1,,,0.8794866197635315,1,0,False
26.67,7.332394542785772,,7.332394542785772,1,,,0.8666197271392886,1,0,False
26.68,7.711879019645021,,7.711879019645021,1,,,0.885593950982251,1,0,False
26.69,7.222214717546591,,7.222214717546591,1,,,0.8611107358773296,1,0,False
26.7,7.529994404308759,,7.529994404308759,1,,,0.876499720215438,1,0,False
26.71,6.635789843423588,,6.635789843423588,1,,,0.8317894921711794,1,0,False
26.72,6.818517486315199,,6.818517486315199,1,,,0.8409258743157599,1,0,False
26.73,7.279313640814287,,7.279313640814287,1,,,0.8639656820407143,1,0,False
26.74,7.00518481617062,,7.00518481617062,1,,,0.850259240808531,1,0,False
26.75,5.857846094119965,,5.857846094119965,1,,,0.7928923047059981,1,0,False
26.76,6.045262131221171,,6.045262131221171,1,,,0.8022631065610586,1,0,False
26.77,6.242812011962583,,6.242812011962583,1,,,0.8121406005981292,1,0,False
26.78,5.182166904736115,,5.182166904736115,1,,,0.7591083452368057,1,0,False
26.79,5.767293436429871,,5.767293436429871,1,,,0.7883646718214935,1,0,False
26.8,5.196048416284748,,5.196048416284748,1,,,0.7598024208142374,1,0,False
26.81,4.480398697456728,,4.480398697456728,1,,,0.7240199348728364,1,0,False
26.82,5.084221871370883,,5.084221871370883,1,,,0.7542110935685441,1,0,False
26.83,4.539450109335443,,4.539450109335443,1,,,0.7269725054667722,1,0,False
26.84,4.7295176020243,,4.7295176020243,1,,,0.736475880101215,1,0,False
26.85,3.738939796530093,,3.738939796530093,1,,,0.6869469898265047,1,0,True
26.86,3.854589621466195,,3.854589621466195,1,,,0.6927294810733098,1,0,True
26.87,3.7252142932998638,,3.7252142932998638,1,,,0.6862607146649932,1,0,True
26.88,3.212367501890464,,3.212367501890464,1,,,0.6606183750945231,1,0,True
26.89,2.4838172081420384,,2.4838172081420384,1,,,0.6241908604071019,1,0,True
26.9,3.0284860197942733,,3.0284860197942733,1,,,0.6514243009897137,1,0,True
26.91,2.7140683381846946,,2.7140683381846946,1,,,0.6357034169092348,1,0,True
26.92,2.237076967974545,,2.237076967974545,1,,,0.6118538483987273,1,0,True
26.93,1.5182450573017106,,1.5182450573017106,1,,,0.5759122528650855,1,0,True
26.94,2.041695346148902,,2.041695346148902,1,,,0.6020847673074451,1,0,True
26.95,1.752907110578838,,1.752907110578838,1,,,0.5876453555289419,1,0,True
26.96,1.3023529750710614,,1.3023529750710614,1,,,0.5651176487535531,1,0,True
26.97,1.1833217955857727,,1.1833217955857727,1,,,0.5591660897792886,1,0,True
26.98,0.4398879158277491,,0.4398879158277491,1,,,0.5219943957913874,1,0,True
26.99,0.005026000247497386,,0.005026000247497386,1,,,0.5002513000123748,1,0,True
27.0,-0.013636971201290588,,-0.013636971201290588,1,,,0.4993181514399355,0,1,True
27.01,-0.8773042128128721,,-0.8773042128128721,1,,,0.4561347893593564,0,1,True
27.02,-0.07554841272855806,,-0.07554841272855806,1,,,0.49622257936357206,0,1,True
27.03,-0.4219545261634928,,-0.4219545261634928,1,,,0.47890227369182536,0,1,True
27.04,-1.6050466474088516,,-1.6050466474088516,1,,,0.4197476676295574,0,1,True
27.05,-1.5869905022284923,,-1.5869905022284923,1,,,0.42065047488857543,0,1,True
27.06,-1.7202087039307763,,-1.7202087039307763,1,,,0.41398956480346116,0,1,True
27.07,-2.465120042989393,,-2.465120042989393,1,,,0.37674399785053037,0,1,True
27.08,-2.675897583988094,,-2.675897583988094,1,,,0.3662051208005953,0,1,True
27.09,-2.0374287024434072,,-2.0374287024434072,1,,,0.39812856487782966,0,1,True
27.1,-2.4337046449389965,,-2.4337046449389965,1,,,0.3783147677530502,0,1,True
27.11,-2.7545675225861075,,-2.7545675225861075,1,,,0.3622716238706946,0,1,True
27.12,-3.7840742996980317,,-3.7840742996980317,1,,,0.3107962850150984,0,1,True
27.13,-2.9875818322109353,,-2.9875818322109353,1,,,0.35062090838945326,0,1,True
27.14,-3.6640542512643286,,-3.6640542512643286,1,,,0.3167972874367836,0,1,True
27.15,-3.791957345408017,,-3.791957345408017,1,,,0.31040213272959916,0,1,True
