time_s,ai_v,di,potentiometer,proximity,switch,limit_ok
9.02,-0.14079131098315611,1,0.4929604344508422,0,1,True
9.03,-1.0346116673098391,1,0.44826941663450803,0,1,True
9.04,-0.5507227241099116,1,0.4724638637945044,0,1,True
9.05,-1.3134668157319418,1,0.43432665921340285,0,1,True
9.06,-1.0972935808198891,1,0.44513532095900554,0,1,True
9.07,-2.1045266155725892,1,0.3947736692213705,0,1,True
9.08,-2.090763246162395,1,0.39546183769188026,0,1,True
9.09,-2.029380257097278,1,0.3985309871451361,0,1,True
9.1,-2.7661982750059835,1,0.36169008624970084,0,1,True
9.11,-2.8027972699226966,1,0.35986013650386517,0,1,True
9.12,-3.6415754993672014,1,0.31792122503163994,0,1,True
9.13,-3.662064057715189,1,0.31689679711424057,0,1,True
9.14,-3.2753784188829513,1,0.3362310790558524,0,1,True
9.15,-4.500409854549106,1,0.2749795072725447,0,1,False
9.16,-3.7466375842674617,1,0.3126681207866269,0,1,True
9.17,-5.073656325220756,1,0.24631718373896222,0,1,False
9.18,-4.953306548783704,1,0.25233467256081477,0,1,False
9.19,-5.18210266161934,1,0.240894866919033,0,1,False
9.2,-5.01404386397975,1,0.2492978068010125,0,1,False
9.21,-5.866848959361395,1,0.20665755203193026,0,1,False
9.22,-5.27945320988328,1,0.23602733950583601,0,1,False
9.23,-5.522204346410112,1,0.22388978267949441,0,1,False
9.24,-6.1179777415314565,1,0.1941011129234272,0,1,False
9.25,-5.7944539513466395,1,0.210277302432668,0,1,False
9.26,-6.125723295195597,1,0.19371383524022018,0,1,False
9.27,-6.943897306666663,1,0.15280513466666684,0,1,False
9.28,-7.403821320644531,1,0.12980893396777343,0,1,False
9.29,-7.372609371864514,1,0.1313695314067743,0,1,False
9.3,-7.386654818680921,1,0.13066725906595394,0,1,False
9.31,-7.446898707166156,1,0.1276550646416922,0,1,False
9.32,-7.353387902006429,1,0.13233060489967854,0,1,False
9.33,-8.12992521919537,1,0.09350373904023153,0,1,False
9.34,-7.42183624451083,1,0.1289081877744585,0,1,False
9.35,-7.827423767736966,1,0.1086288116131517,0,1,False
9.36,-7.7192820103126145,1,0.11403589948436928,0,1,False
9.37,-8.619853753694715,1,0.06900731231526427,0,1,False
9.38,-8.370554371407852,1,0.08147228142960738,0,1,False
9.39,-8.011666718530979,1,0.09941666407345107,0,1,False
9.4,-8.819159217853798,1,0.059042039107310096,0,1,False
9.41,-8.36640766725774,1,0.08167961663711303,0,1,False
9.42,-9.03552480574792,1,0.048223759712603974,0,1,False
9.43,-8.576421062089288,1,0.07117894689553558,0,1,False
9.44,-9.33691027191097,1,0.03315448640445151,0,1,False
9.45,-8.401450895477618,1,0.0799274552261191,0,1,False
9.46,-9.007015627132976,1,0.049649218643351214,0,1,False
9.47,-8.581162263580755,1,0.07094188682096228,0,1,False
9.48,-9.030010782274742,1,0.04849946088626291,0,1,False
9.49,-8.86008688723154,1,0.05699565563842297,0,1,False
9.5,-8.668711701151311,1,0.06656441494243444,0,1,False
9.51,-8.714636049085957,1,0.06426819754570215,0,1,False
9.52,-9.460186860300238,1,0.026990656984988082,0,1,False
9.53,-8.96971690416901,1,0.051514154791549506,0,1,False
9.54,-8.631922756931873,1,0.06840386215340635,0,1,False
9.55,-8.74816994907794,1,0.06259150254610298,0,1,False
9.56,-8.39806443809008,1,0.08009677809549602,0,1,False
9.57,-9.028504391630298,1,0.048574780418485106,0,1,False
9.58,-8.812789547704906,1,0.059360522614754704,0,1,False
9.59,-8.130577389127925,1,0.09347113054360374,0,1,False
9.6,-8.467824522742175,1,0.07660877386289125,0,1,False
9.61,-9.062928190983012,1,0.0468535904508494,0,1,False
9.62,-8.68996245967571,1,0.06550187701621449,0,1,False
9.63,-8.133119341689035,1,0.09334403291554824,0,1,False
9.64,-8.287184835309981,1,0.08564075823450094,0,1,False
9.65,-7.6442015592893,1,0.117789922035535,0,1,False
9.66,-7.997495004274275,1,0.10012524978628626,0,1,False
9.67,-7.979596631703753,1,0.10102016841481234,0,1,False
9.68,-7.828457503059732,1,0.1085771248470134,0,1,False
9.69,-7.954324888837308,1,0.10228375555813458,0,1,False
9.7,-7.484222332216085,1,0.12578888338919575,0,1,False
9.71,-6.921851311012391,1,0.15390743444938043,0,1,False
9.72,-7.090729504234801,1,0.14546352478825994,0,1,False
9.73,-7.229284989735991,1,0.13853575051320047,0,1,False
9.74,-5.983984854959391,1,0.20080075725203045,0,1,False
9.75,-6.470603145307333,1,0.17646984273463334,0,1,False
9.76,-5.679762997207519,1,0.21601185013962404,0,1,False
9.77,-6.1602554960810965,1,0.1919872251959452,0,1,False
9.78,-5.602042613925296,1,0.21989786930373517,0,1,False
9.79,-5.080714807104521,1,0.24596425964477392,0,1,False
9.8,-5.061613078770099,1,0.24691934606149504,0,1,False
9.81,-4.786744169322166,1,0.2606627915338917,0,1,False
9.82,-5.029943786480814,1,0.2485028106759593,0,1,False
9.83,-4.3653622241930545,1,0.2817318887903473,0,1,False
9.84,-3.922145597867894,1,0.3038927201066053,0,1,True
9.85,-3.5423997808125813,1,0.3228800109593709,0,1,True
9.86,-3.566617567097728,1,0.32166912164511363,0,1,True
9.87,-4.046906706179731,1,0.2976546646910135,0,1,False
9.88,-3.317281793498843,1,0.33413591032505785,0,1,True
9.89,-2.7386757312083514,1,0.36306621343958245,0,1,True
9.9,-2.313503020872703,1,0.3843248489563648,0,1,True
9.91,-2.3611816225440467,1,0.3819409188727977,0,1,True
9.92,-2.603925969049267,1,0.36980370154753667,0,1,True
9.93,-1.9334652081772152,1,0.4033267395911392,0,1,True
9.94,-2.117206038677457,1,0.39413969806612714,0,1,True
9.95,-1.4375192187405668,1,0.42812403906297164,0,1,True
9.96,-1.2826977851476813,1,0.43586511074261597,0,1,True
9.97,-0.5440283179879427,1,0.4727985841006029,0,1,True
9.98,-0.3707302648457361,1,0.48146348675771317,0,1,True
9.99,-0.19690516926753232,1,0.49015474153662336,0,1,True
10.0,0.555855288920962,1,0.5277927644460482,1,0,True
10.01,-0.2687454168498125,0,0.48656272915750937,0,0,True
10.02,0.06989992023168606,1,0.5034949960115843,1,0,True
10.03,0.27928782216265013,1,0.5139643911081325,1,0,True
10.04,0.5919287271930971,1,0.5295964363596548,1,0,True
10.05,1.619062288949158,1,0.5809531144474579,1,0,True
10.06,1.4469517385496302,1,0.5723475869274816,1,0,True
10.07,2.1765803965694808,1,0.608829019828474,1,0,True
10.08,1.9155998690376421,1,0.5957799934518822,1,0,True
10.09,2.6903817246002526,1,0.6345190862300126,1,0,True
10.1,2.794082956492108,1,0.6397041478246054,1,0,True
10.11,2.7243461784975302,1,0.6362173089248765,1,0,True
10.12,2.899728027636853,1,0.6449864013818426,1,0,True
10.13,3.276287755351603,1,0.6638143877675802,1,0,True
10.14,4.138872755137589,1,0.7069436377568794,1,0,False
10.15,4.101453972482342,1,0.7050726986241171,1,0,False
10.16,3.959985925104725,1,0.6979992962552363,1,0,True
10.17,4.894638301142799,1,0.7447319150571399,1,0,False
10.18,4.6817336763203325,1,0.7340866838160166,1,0,False
10.19,5.375206603406163,1,0.7687603301703081,1,0,False
10.2,4.988418966976273,1,0.7494209483488137,1,0,False
10.21,4.93850070525239,1,0.7469250352626196,1,0,False
10.22,5.603084036939305,1,0.7801542018469652,1,0,False
10.23,6.406872628376952,1,0.8203436314188476,1,0,False
10.24,5.909789097601619,1,0.7954894548800809,1,0,False
10.25,6.035812262488069,1,0.8017906131244035,1,0,False
10.26,6.480621760020769,1,0.8240310880010384,1,0,False
10.27,6.543062966789463,1,0.8271531483394732,1,0,False
10.28,7.491084497580769,1,0.8745542248790384,1,0,False
10.29,6.741730918728418,1,0.837086545936421,1,0,False
10.3,7.161137520450309,1,0.8580568760225156,1,0,False
10.31,7.861280062791055,1,0.8930640031395527,1,0,False
10.32,7.6354931483896,1,0.88177465741948,1,0,False
10.33,7.174094851148924,1,0.8587047425574461,1,0,False
10.34,7.686743518115887,1,0.8843371759057943,1,0,False
10.35,8.31899440822281,1,0.9159497204111405,1,0,False
10.36,7.933651025093522,1,0.8966825512546761,1,0,False
10.37,8.35980438371791,1,0.9179902191858954,1,0,False
10.38,8.24041863714895,1,0.9120209318574475,1,0,False
10.39,8.714602264271312,1,0.9357301132135657,1,0,False
10.4,8.412489509331124,1,0.9206244754665562,1,0,False
10.41,8.131447926194252,1,0.9065723963097125,1,0,False
10.42,8.269707708741926,1,0.9134853854370963,1,0,False
10.43,8.507189205149267,1,0.9253594602574633,1,0,False
10.44,9.168873922748155,1,0.9584436961374078,1,0,False
10.45,8.562249688603865,1,0.9281124844301931,1,0,False
10.46,8.343478208004285,1,0.9171739104002142,1,0,False
10.47,8.978815621470675,1,0.9489407810735336,1,0,False
10.48,8.656472375136682,1,0.932823618756834,1,0,False
10.49,9.020298728292024,1,0.9510149364146013,1,0,False
10.5,8.455421507463091,1,0.9227710753731546,1,0,False
10.51,8.790099260898554,1,0.9395049630449277,1,0,False
10.52,8.403226228232645,1,0.9201613114116324,1,0,False
10.53,9.368841889437173,1,0.9684420944718586,1,0,False
10.54,8.874906015460095,1,0.9437453007730048,1,0,False
10.55,8.81422710855656,1,0.9407113554278279,1,0,False
10.56,8.458316584009756,1,0.9229158292004879,1,0,False
10.57,8.581814264487585,1,0.9290907132243792,1,0,False
10.58,8.499474932110472,1,0.9249737466055237,1,0,False
10.59,8.102210848942422,1,0.905110542447121,1,0,False
10.6,8.989754679291082,1,0.9494877339645541,1,0,False
10.61,7.936513633883014,1,0.8968256816941507,1,0,False
10.62,8.077158452237136,1,0.9038579226118568,1,0,False
10.63,8.808321033246584,1,0.9404160516623292,1,0,False
10.64,8.536481354156871,1,0.9268240677078434,1,0,False
10.65,8.186753064606599,1,0.9093376532303299,1,0,False
10.66,8.297263502455168,1,0.9148631751227583,1,0,False
10.67,7.427205321600629,1,0.8713602660800314,1,0,False
10.68,7.591164486246452,1,0.8795582243123226,1,0,False
10.69,7.284162519747387,1,0.8642081259873693,1,0,False
10.7,7.131828140020985,1,0.8565914070010493,1,0,False
10.71,6.828086691803227,1,0.8414043345901614,1,0,False
10.72,6.813513184184805,1,0.8406756592092404,1,0,False
10.73,7.172274031774394,1,0.8586137015887196,1,0,False
10.74,7.131688281713359,1,0.856584414085668,1,0,False
10.75,5.934944831932838,1,0.7967472415966419,1,0,False
10.76,6.200686538906123,1,0.8100343269453061,1,0,False
10.77,5.409500216297461,1,0.770475010814873,1,0,False
10.78,5.569774424558816,1,0.7784887212279408,1,0,False
10.79,5.063385531906601,1,0.7531692765953301,1,0,False
10.8,5.80511920060444,1,0.790255960030222,1,0,False
10.81,5.305588746556113,1,0.7652794373278057,1,0,False
10.82,5.145138815255214,1,0.7572569407627607,1,0,False
10.83,5.099039278441762,1,0.7549519639220881,1,0,False
10.84,4.914535385151868,1,0.7457267692575934,1,0,False
10.85,3.93819143609883,1,0.6969095718049415,1,0,True
10.86,3.4079889406343087,1,0.6703994470317154,1,0,True
10.87,3.8771409472217933,1,0.6938570473610897,1,0,True
10.88,3.73316966884569,1,0.6866584834422845,1,0,True
10.89,3.0175880031135627,1,0.6508794001556781,1,0,True
10.9,2.7916106071920392,1,0.6395805303596019,1,0,True
10.91,2.341105464584829,1,0.6170552732292414,1,0,True
10.92,2.0136188274111753,1,0.6006809413705587,1,0,True
10.93,1.9437012894415582,1,0.5971850644720779,1,0,True
10.94,2.219568490888424,1,0.6109784245444212,1,0,True
10.95,1.5409150314932347,1,0.5770457515746618,1,0,True
10.96,1.6789179818112392,1,0.5839458990905619,1,0,True
10.97,1.3259846973530194,1,0.566299234867651,1,0,True
10.98,0.06551134874297193,1,0.5032755674371485,1,0,True
10.99,0.780917942043907,1,0.5390458971021953,1,0,True
11.0,-0.326341861864705,1,0.48368290690676474,0,1,True
11.01,0.06048785283252878,1,0.5030243926416265,1,1,True
11.02,-0.25811674155441156,1,0.4870941629222794,0,1,True
11.03,-0.8867908805119881,1,0.4556604559744006,0,1,True
11.04,-1.5471083347478733,1,0.42264458326260634,0,1,True
11.05,-1.5824161937788832,1,0.42087919031105586,0,1,True
11.06,-2.156889976224499,1,0.39215550118877507,0,1,True
11.07,-2.528945347512786,1,0.37355273262436073,0,1,True
11.08,-1.957265578887473,1,0.40213672105562637,0,1,True
11.09,-2.5048108350640423,1,0.3747594582467979,0,1,True
11.1,-2.9726640305195082,1,0.3513667984740246,0,1,True
11.11,-2.598264569039049,1,0.37008677154804753,0,1,True
11.12,-3.3245904772159514,1,0.33377047613920247,0,1,True
11.13,-3.0699577454932463,1,0.3465021127253377,0,1,True
11.14,-3.5729135108464956,1,0.3213543244576752,0,1,True
11.15,-4.433946470055813,1,0.27830267649720936,0,1,False
11.16,-4.1710051080339,1,0.29144974459830497,0,1,False
11.17,-4.4385423489794595,1,0.278072882551027,0,1,False
11.18,-4.928327601049405,1,0.25358361994752976,0,1,False
11.19,-5.114737725198043,1,0.24426311374009785,0,1,False
11.2,-5.755769139095879,1,0.21221154304520606,0,1,False
11.21,-5.397122968570242,1,0.2301438515714879,0,1,False
11.22,-6.2428175271102715,1,0.18785912364448643,0,1,False
11.23,-5.971833298042215,1,0.20140833509788925,0,1,False
11.24,-6.574047234095673,1,0.17129763829521635,0,1,False
11.25,-6.508025618802677,1,0.17459871905986618,0,1,False
11.26,-6.229318618925878,1,0.18853406905370612,0,1,False
11.27,-6.754408289880023,1,0.16227958550599886,0,1,False
11.28,-6.886909105160835,1,0.15565454474195825,0,1,False
11.29,-6.733791502843701,1,0.16331042485781494,0,1,False
11.3,-7.67519685462676,1,0.11624015726866199,0,1,False
11.31,-7.649455148292981,1,0.11752724258535094,0,1,False
11.32,-7.2898678220141,1,0.13550660889929497,0,1,False
11.33,-7.618322336064912,1,0.1190838831967544,0,1,False
11.34,-8.158619694880093,1,0.09206901525599535,0,1,False
11.35,-7.499659053064712,1,0.1250170473467644,0,1,False
11.36,-7.937559245030706,1,0.10312203774846469,0,1,False
11.37,-8.309424793437223,1,0.08452876032813883,0,1,False
11.38,-7.900845207618883,1,0.10495773961905583,0,1,False
11.39,-8.242452749905926,1,0.08787736250470371,0,1,False
11.4,-8.293184612313073,1,0.08534076938434634,0,1,False
11.41,-8.133135183384795,1,0.09334324083076026,0,1,False
11.42,-9.14157869045322,1,0.04292106547733896,0,1,False
11.43,-8.714692324326533,1,0.06426538378367334,0,1,False
11.44,-9.04266013019845,1,0.04786699349007746,0,1,False
11.45,-9.394775911065777,1,0.030261204446711164,0,1,False
11.46,-9.347063242643983,1,0.03264683786780083,0,1,False
11.47,-9.55721904152483,1,0.022139047923758516,0,1,False
11.48,-9.223926246333248,1,0.03880368768333762,0,1,False
11.49,-9.382959614880427,1,0.030852019255978646,0,1,False
11.5,-9.355705966934604,1,0.032214701653269805,0,1,False
11.51,-8.916645937481864,1,0.05416770312590682,0,1,False
11.52,-9.226701223325744,1,0.0386649388337128,0,1,False
11.53,-9.558760164659372,1,0.022061991767031407,0,1,False
11.54,-9.247652892595259,1,0.03761735537023707,0,1,False
11.55,-8.745597217600702,1,0.06272013911996491,0,1,False
11.56,-8.761551638121947,1,0.06192241809390264,0,1,False
11.57,-9.28700004243257,1,0.03564999787837149,0,1,False
11.58,-8.36552875660281,1,0.0817235621698595,0,1,False
11.59,-8.26668494144513,1,0.08666575292774352,0,1,False
11.6,-8.088921589364952,1,0.09555392053175238,0,1,False
11.61,-8.937790049005567,1,0.053110497549721636,0,1,False
11.62,-7.856818601294368,1,0.10715906993528161,0,1,False
11.63,-8.198942264180154,1,0.0900528867909923,0,1,False
11.64,-7.839321575861227,1,0.10803392120693864,0,1,False
11.65,-7.771292000989646,1,0.11143539995051772,0,1,False
11.66,-8.467169795737862,1,0.07664151021310692,0,1,False
11.67,-7.15293823826442,1,0.142353088086779,0,1,False
11.68,-7.46604051976893,1,0.12669797401155353,0,1,False
11.69,-8.032840039530837,1,0.09835799802345813,0,1,False
11.7,-7.4418305515472145,1,0.12790847242263928,0,1,False
11.71,-7.54101293038744,1,0.122949353480628,0,1,False
11.72,-7.062992814063932,1,0.1468503592968034,0,1,False
11.73,-7.073806812615307,1,0.14630965936923465,0,1,False
11.74,-7.087141449846419,1,0.14564292750767907,0,1,False
11.75,-6.32203124760479,1,0.1838984376197605,0,1,False
11.76,-6.377563804561148,1,0.18112180977194262,0,1,False
11.77,-5.962152694066212,1,0.20189236529668939,0,1,False
11.78,-5.577969412077933,1,0.22110152939610334,0,1,False
11.79,-5.8659548082576,1,0.20670225958712002,0,1,False
11.8,-4.844339005953211,1,0.25778304970233945,0,1,False
11.81,-5.082914514384994,1,0.2458542742807503,0,1,False
11.82,-4.969739147498967,1,0.25151304262505164,0,1,False
11.83,-5.01036047812825,1,0.2494819760935875,0,1,False
11.84,-4.842603536238295,1,0.25786982318808527,0,1,False
11.85,-3.967304615427616,1,0.3016347692286192,0,1,True
11.86,-3.5284462133342545,1,0.3235776893332873,0,1,True
11.87,-2.9747367758203707,1,0.3512631612089815,0,1,True
11.88,-3.3509715505419253,1,0.3324514224729037,0,1,True
11.89,-2.6298643376650306,1,0.36850678311674845,0,1,True
11.9,-3.191784324104009,1,0.3404107837947995,0,1,True
11.91,-2.966939100135792,1,0.3516530449932104,0,1,True
11.92,-2.495771885971942,1,0.3752114057014029,0,1,True
11.93,-2.1954864394579205,1,0.39022567802710395,0,1,True
11.94,-1.6559987567484744,1,0.4172000621625763,0,1,True
11.95,-1.0452526465767735,1,0.4477373676711613,0,1,True
11.96,-1.1220085524081544,1,0.4438995723795923,0,1,True
11.97,-0.9662980224341194,1,0.45168509887829406,0,1,True
11.98,-0.6244197933912303,1,0.4687790103304385,0,1,True
11.99,0.26785805222520614,1,0.5133929026112602,1,1,True
12.0,-0.18578607243838105,0,0.49071069637808096,0,0,True
12.01,-0.03438012538922708,0,0.4982809937305387,0,0,True
12.02,0.9622273943670621,1,0.5481113697183531,1,0,True
12.03,0.47294497757769527,1,0.5236472488788848,1,0,True
12.04,1.257624285693445,1,0.5628812142846723,1,0,True
12.05,1.0533849804823214,1,0.5526692490241161,1,0,True
12.06,1.3491305541380658,1,0.5674565277069032,1,0,True
12.07,1.9165982998505926,1,0.5958299149925297,1,0,True
12.08,1.740769618859316,1,0.5870384809429658,1,0,True
12.09,2.3970837850892317,1,0.6198541892544616,1,0,True
12.1,2.732517089176513,1,0.6366258544588257,1,0,True
12.11,3.409728291911581,1,0.670486414595579,1,0,True
12.12,3.6900737219885476,1,0.6845036860994274,1,0,True
12.13,3.744792681621022,1,0.687239634081051,1,0,True
12.14,3.684767169765396,1,0.6842383584882697,1,0,True
12.15,4.466022855287603,1,0.7233011427643802,1,0,False
12.16,4.920336100157805,1,0.7460168050078902,1,0,False
12.17,4.803961472679843,1,0.7401980736339921,1,0,False
12.18,5.121112221686739,1,0.756055611084337,1,0,False
12.19,5.5810195020574085,1,0.7790509751028705,1,0,False
12.2,5.1378299837633525,1,0.7568914991881677,1,0,False
12.21,5.357553922108314,1,0.7678776961054157,1,0,False
12.22,6.036470928500021,1,0.8018235464250012,1,0,False
12.23,6.210174301488756,1,0.8105087150744378,1,0,False
12.24,5.681726393373818,1,0.7840863196686909,1,0,False
12.25,6.573988473288203,1,0.8286994236644102,1,0,False
12.26,6.9105695288879225,1,0.8455284764443961,1,0,False
12.27,7.150418361412296,1,0.8575209180706148,1,0,False
12.28,7.486617446132043,1,0.8743308723066022,1,0,False
12.29,7.228177191769079,1,0.8614088595884539,1,0,False
12.3,7.285624606494236,1,0.8642812303247117,1,0,False
12.31,7.930734070699499,1,0.896536703534975,1,0,False
12.32,8.131741323557941,1,0.906587066177897,1,0,False
12.33,7.628646155031135,1,0.8814323077515567,1,0,False
12.34,8.38582228266801,1,0.9192911141334005,1,0,False
12.35,8.48996302573376,1,0.9244981512866879,1,0,False
12.36,8.08267091818183,1,0.9041335459090915,1,0,False
12.37,7.690484340483797,1,0.8845242170241899,1,0,False
12.38,8.092195106151902,1,0.9046097553075951,1,0,False
12.39,8.680460408951966,1,0.9340230204475983,1,0,False
12.4,8.676430521047534,1,0.9338215260523768,1,0,False
12.41,8.936232166760938,1,0.9468116083380469,1,0,False
12.42,8.655622367786618,1,0.932781118389331,1,0,False
12.43,9.117745368683991,1,0.9558872684341996,1,0,False
12.44,8.597822891201732,1,0.9298911445600865,1,0,False
12.45,8.355767128691001,1,0.9177883564345499,1,0,False
12.46,9.090846667992224,1,0.9545423333996113,1,0,False
12.47,8.769810681982865,1,0.9384905340991432,1,0,False
12.48,9.367391050310108,1,0.9683695525155054,1,0,False
12.49,8.501262797260539,1,0.9250631398630269,1,0,False
12.5,8.855571421547149,1,0.9427785710773573,1,0,False
12.51,8.422033474429535,1,0.9211016737214767,1,0,False
12.52,8.401588470762427,1,0.9200794235381213,1,0,False
12.53,8.871080644888789,1,0.9435540322444395,1,0,False
12.54,9.301802809304526,1,0.9650901404652263,1,0,False
12.55,9.163719015303373,1,0.9581859507651685,1,0,False
12.56,8.47559906640533,1,0.9237799533202665,1,0,False
12.57,9.222770347298455,1,0.9611385173649228,1,0,False
12.58,9.053747423490659,1,0.952687371174533,1,0,False
12.59,8.098491014940503,1,0.9049245507470252,1,0,False
12.6,8.234372013777747,1,0.9117186006888873,1,0,False
12.61,8.968554292816414,1,0.9484277146408207,1,0,False
12.62,8.400825732627686,1,0.9200412866313844,1,0,False
12.63,8.398823063306487,1,0.9199411531653243,1,0,False
12.64,7.753447675290039,1,0.887672383764502,1,0,False
12.65,8.472394966095786,1,0.9236197483047892,1,0,False
12.66,7.796105245544307,1,0.8898052622772153,1,0,False
12.67,7.611277783139935,1,0.8805638891569968,1,0,False
12.68,7.43230381149709,1,0.8716151905748545,1,0,False
12.69,6.978787525411617,1,0.8489393762705809,1,0,False
12.7,6.737333843852275,1,0.8368666921926138,1,0,False
12.71,6.873001073566322,1,0.843650053678316,1,0,False
12.72,7.435332727126889,1,0.8717666363563445,1,0,False
12.73,6.675387378276204,1,0.8337693689138103,1,0,False
12.74,7.1003828190376,1,0.8550191409518799,1,0,False
12.75,6.347570707011247,1,0.8173785353505624,1,0,False
12.76,6.4170007413116075,1,0.8208500370655804,1,0,False
12.77,5.64858920304708,1,0.782429460152354,1,0,False
12.78,5.531784165495899,1,0.7765892082747949,1,0,False
12.79,5.737040209176157,1,0.7868520104588079,1,0,False
12.8,5.746146225823894,1,0.7873073112911947,1,0,False
12.81,4.919827146843291,1,0.7459913573421646,1,0,False
12.82,4.926766452263214,1,0.7463383226131607,1,0,False
12.83,5.06218547929263,1,0.7531092739646315,1,0,False
12.84,4.1848722537638565,1,0.7092436126881928,1,0,False
12.85,3.559992694154362,1,0.6779996347077181,1,0,True
12.86,4.152566066371704,1,0.7076283033185853,1,0,False
12.87,3.4615212974101977,1,0.6730760648705099,1,0,True
12.88,3.822725289848816,1,0.6911362644924408,1,0,True
12.89,3.391399680127337,1,0.6695699840063669,1,0,True
12.9,3.1532110404150075,1,0.6576605520207504,1,0,True
